game_id,description,title,url,year,player_age,best_players_min,best_players_max,recomm_players_min,recomm_players_max,playtime_min,playtime_max,awards,difficulty,cat: Adventure,cat: Exploration,cat: Fantasy,cat: Fighting,cat: Miniatures,mech: Action Queue,mech: Action Retrieval,mech: Campaign / Battle Card Driven,mech: Card Play Conflict Resolution,mech: Communication Limits,mech: Cooperative Game,cat: Environmental,cat: Medical,mech: Action Points,mech: Hand Management,mech: Legacy Game,mech: Point to Point Movement,mech: Set Collection,cat: Economic,cat: Industry / Manufacturing,cat: Transportation,mech: Income,mech: Loans,mech: Market,mech: Network and Route Building,mech: Score-and-Reset Game,cat: Science Fiction,cat: Space Exploration,cat: Territory Building,mech: Drafting,mech: End Game Bonuses,mech: Hexagon Grid,cat: Civilization,cat: Negotiation,cat: Political,mech: Action Drafting,mech: Area Majority / Influence,mech: Area-Impulse,mech: Dice Rolling,mech: Follow,mech: Grid Movement,mech: Critical Hits and Failures,mech: Deck Construction,cat: Card Game,mech: Auction/Bidding,mech: Auction: Dutch,mech: Card Drafting,mech: Events,mech: Modular Board,mech: Solo / Solitaire Game,cat: Civil War,cat: Movies / TV / Radio theme,cat: Wargame,mech: Area Movement,mech: Delayed Purchase,cat: Modern Warfare,mech: Action/Event,mech: Advantage Token,cat: American West,cat: Animals,"mech: Deck, Bag, and Pool Building",mech: Ownership,mech: Rondel,cat: Age of Reason,cat: Mythology,cat: Novel-based,mech: Force Commitment,mech: King of the Hill,cat: Dice,cat: Medieval,mech: Grid Coverage,mech: Tile Placement,mech: Turn Order: Stat-Based,mech: Increase Value of Unchosen Resources,mech: Tech Trees / Tech Tracks,cat: Ancient,cat: City Building,mech: Sudden Death Ending,mech: Tug of War,cat: Nautical,cat: Post-Napoleonic,cat: Educational,cat: Puzzle,mech: Automatic Resource Growth,mech: Pattern Building,mech: Push Your Luck,cat: Collectible Components,cat: Horror,mech: Role Playing,mech: Scenario / Mission / Campaign Game,cat: Farming,mech: Contracts,mech: Turn Order: Auction,mech: Victory Points as a Resource,mech: Worker Placement,mech: Hidden Roles,mech: Player Elimination,cat: Religious,cat: Travel,mech: Turn Order: Progressive,mech: Hidden Victory Points,mech: Turn Order: Claim Action,mech: Enclosure,mech: Variable Set-up,mech: Memory,mech: Map Addition,mech: Pick-up and Deliver,mech: Movement Points,cat: Mature / Adult,mech: Storytelling,mech: Trick-taking,mech: Auction: Turn Order Until Pass,mech: Catch the Leader,mech: Bias,cat: Video Game Theme,mech: Die Icon Resolution,mech: Line of Sight,mech: Commodity Speculation,mech: Variable Player Powers,mech: Resource to Move,cat: Comic Book / Strip,cat: Abstract Strategy,cat: Renaissance,mech: Once-Per-Game Abilities,cat: Bluffing,mech: Secret Unit Deployment,mech: Take That,mech: Narrative Choice / Paragraph,mech: Investment,mech: Highest-Lowest Scoring,mech: Simultaneous Action Selection,mech: Turn Order: Role Order,mech: Variable Phase Order,mech: Track Movement,cat: Action / Dexterity,mech: Flicking,mech: Team-Based Game,cat: Arabian,mech: Constrained Bidding,mech: Mancala,cat: Prehistoric,"mech: Worker Placement, Different Worker Types",cat: Spies/Secret Agents,mech: Auction: Fixed Placement,mech: Turn Order: Pass Order,cat: Deduction,mech: Lose a Turn,mech: Alliances,mech: Auction: Sealed Bid,mech: Betting and Bluffing,mech: Square Grid,mech: Time Track,cat: Trains,mech: Connections,cat: Party Game,cat: Word Game,mech: Worker Placement with Dice Workers,cat: Murder/Mystery,mech: Trading,mech: Targeted Clues,cat: Aviation / Flight,mech: Movement Template,mech: Simulation,mech: Bingo,mech: Line Drawing,mech: Paper-and-Pencil,mech: Race,cat: Zombies,mech: Re-rolling and Locking,mech: Finale Ending,mech: Roles with Asymmetric Information,mech: Traitor Game,"mech: I Cut, You Choose",cat: World War II,mech: Command Cards,mech: Interrupts,mech: Negotiation,mech: Prisoner's Dilemma,mech: Move Through Deck,cat: World War I,cat: Real-time,mech: Hidden Movement,mech: Real-Time,cat: Pike and Shot,cat: Racing,mech: Three Dimensional Movement,mech: Ladder Climbing,mech: Predictive Bid,mech: Semi-Cooperative Game,mech: Auction: Once Around,mech: Closed Economy Auction,cat: Humor,mech: Voting,mech: Relative Movement,mech: Deduction,mech: Cube Tower,mech: Stock Holding,cat: Sports,mech: Chaining,mech: Random Production,mech: Auction: English,cat: Electronic,mech: Elapsed Real Time Ending,mech: Melding and Splaying,mech: Stat Check Resolution,cat: Maze,cat: Print & Play,mech: Pieces as Map,mech: Slide/Push,mech: Pattern Movement,mech: Static Capture,mech: Rock-Paper-Scissors,mech: Pattern Recognition,cat: Pirates,mech: Bribery,mech: Map Reduction,mech: Turn Order: Random,mech: Selection Order Bid,mech: Minimap Resolution,cat: Mafia,cat: Expansion for Base-game,mech: Layering,mech: Acting,mech: Singing,cat: American Indian Wars,mech: Moving Multiple Units,cat: Napoleonic,cat: American Revolutionary War,cat: Children's Game,mech: Roll / Spin and Move,mech: Kill Steal,mech: Programmed Movement,cat: Memory,cat: American Civil War,cat: Vietnam War,mech: Order Counters,mech: Different Dice Movement,mech: Multiple-Lot Auction,cat: Math,cat: Number,cat: Trivia,mech: Map Deformation,mech: Measurement Movement,mech: Auction: Dutch Priority,mech: Single Loser Game,mech: Stacking and Balancing,mech: Action Timer,mech: Physical Removal,mech: Induction,mech: Ratio / Combat Results Table
96848,"Build your hero’s spells, abilities, and artifacts as you explore & conquer cities.",Mage Knight Board Game,https://boardgamegeek.com/boardgame/96848/mage-knight-board-game,2011.0,14+,,2.0,1.0,3.0,60,240,6.0,4.312788259958071,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237182,Decide the fate of the forest as woodland factions fight for contrasting goals.,Root,https://boardgamegeek.com/boardgame/237182/root,2018.0,12+,,4.0,3.0,4.0,60,90,6.0,3.6747967479674797,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3076,"Ship goods, construct buildings, and choose roles that benefit you more than others.",Puerto Rico,https://boardgamegeek.com/boardgame/3076/puerto-rico,2002.0,12+,,4.0,2.0,5.0,90,150,6.0,3.279399499582986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175914,Strategically hire and manage your workforce to outcompete rival fast food chains.,Food Chain Magnate,https://boardgamegeek.com/boardgame/175914/food-chain-magnate,2015.0,14+,,4.0,2.0,5.0,120,240,6.0,4.198630136986301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102794,"From a simple cave, expand your dwarven home through mining, agriculture, and more.",Caverna: The Cave Farmers,https://boardgamegeek.com/boardgame/102794/caverna-cave-farmers,2013.0,12+,,4.0,1.0,5.0,30,210,6.0,3.7859116022099446,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31260,Build your farmstead by sowing fields and raising livestock. But don't forget to eat!,Agricola,https://boardgamegeek.com/boardgame/31260/agricola,2007.0,12+,,4.0,1.0,5.0,30,150,6.0,3.639886892880905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199792,Use resources to build a village of critters and constructions in this woodland game.,Everdell,https://boardgamegeek.com/boardgame/199792/everdell,2018.0,10+,,3.0,1.0,4.0,40,80,6.0,2.8115015974440896,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170216,Ragnarök has come! Secure your place in Valhalla in epic Viking battles.,Blood Rage,https://boardgamegeek.com/boardgame/170216/blood-rage,2015.0,12+,,4.0,3.0,4.0,60,90,6.0,2.8807420494699647,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205059,Unravel mysteries in Arkham with your investigative team in this app-guided game.,Mansions of Madness: Second Edition,https://boardgamegeek.com/boardgame/205059/mansions-madness-second-edition,2016.0,12+,,4.0,1.0,5.0,120,180,6.0,2.684824902723735,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180263,Journey through a vibrant but deadly land to uncover the key to lifting your curse.,The 7th Continent,https://boardgamegeek.com/boardgame/180263/7th-continent,2017.0,10+,,2.0,1.0,3.0,5,1000,6.0,2.863265306122449,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221107,The world is a mystery after a devastating pandemic—where will your team go?,Pandemic Legacy: Season 2,https://boardgamegeek.com/boardgame/221107/pandemic-legacy-season-2,2017.0,12+,,4.0,2.0,4.0,60,60,6.0,3.2511627906976743,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276025,Seafarers journey to obtain wealth and fame in the 17th century Caribbean.,Maracaibo,https://boardgamegeek.com/boardgame/276025/maracaibo,2019.0,12+,,3.0,1.0,4.0,30,120,6.0,3.8765690376569037,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55690,Try to survive in a nightmarish world that lies under eternal darkness.,Kingdom Death: Monster,https://boardgamegeek.com/boardgame/55690/kingdom-death-monster,2015.0,18+,,4.0,1.0,4.0,60,180,6.0,4.247582205029014,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284083,Go on a planet-discovering space mission in this cooperative trick-taking game.,The Crew: The Quest for Planet Nine,https://boardgamegeek.com/boardgame/284083/crew-quest-planet-nine,2019.0,10+,,4.0,3.0,5.0,20,20,6.0,1.997032640949555,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2651,"Bid, network, and manage resources in a race to supply the most cities with power.",Power Grid,https://boardgamegeek.com/boardgame/2651/power-grid,2004.0,12+,,5.0,3.0,6.0,120,120,6.0,3.2713920817369093,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126163,"Lead your people, build monuments and make offerings to earn the favour of the gods.",Tzolk'in: The Mayan Calendar,https://boardgamegeek.com/boardgame/126163/tzolk-mayan-calendar,2012.0,12+,,4.0,2.0,4.0,90,90,6.0,3.668283808368708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247763,"Develop future cities on the seafloor through politics, production, and science.",Underwater Cities,https://boardgamegeek.com/boardgame/247763/underwater-cities,2018.0,12+,,2.0,1.0,3.0,80,150,6.0,3.5891472868217056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209010,Cooperatively program and pilot your mechs to defeat an army of marauding minions.,Mechs vs. Minions,https://boardgamegeek.com/boardgame/209010/mechs-vs-minions,2016.0,10+,,4.0,2.0,4.0,60,120,6.0,2.4157303370786516,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
